Ano,RA,Ano ingresso,Fase_num,Fase_label,Idade,Gênero,Instituição de ensino,Pedra,INDE,IAA,IEG,IPS,IPP,IDA,Mat,Por,Ing,IPV,IAN,Defasagem,Faixa_defasagem
2022,RA-382,2017,2,Fase 2,14,Masculino,Escola Pública,AGATA,6.777,9.0,7.7,6.3,6.604000000000001,5.4,4.0,6.8,,7.333,5.0,-2,Moderada
2022,RA-383,2019,2,Fase 2,11,Masculino,Escola Pública,TOPAZIO,8.4,9.0,9.6,7.5,6.543999999999999,8.1,8.0,8.2,,7.778,10.0,0,Em fase
2022,RA-384,2017,2,Fase 2,12,Feminino,Escola Pública,AMETISTA,7.558,9.0,8.4,6.3,6.280000000000001,8.1,8.0,8.2,,8.0,5.0,-1,Moderada
2022,RA-385,2022,2,Fase 2,12,Feminino,Escola Pública,AGATA,6.083,7.4,7.5,5.0,5.629999999999997,4.9,2.7,7.2,,6.5,5.0,-1,Moderada
2022,RA-386,2019,2,Fase 2,13,Masculino,Escola Pública,AGATA,6.104,10.0,5.9,5.6,6.1960000000000015,4.0,3.7,4.3,,7.222,5.0,-1,Moderada
2022,RA-387,2019,2,Fase 2,13,Masculino,Escola Pública,AGATA,6.323,7.0,8.2,7.5,6.264000000000003,3.7,1.3,6.0,,6.833,5.0,-1,Moderada
2022,RA-388,2019,2,Fase 2,14,Feminino,Escola Pública,AGATA,6.654,7.9,8.5,5.6,6.595999999999993,4.5,3.5,5.5,,7.722,5.0,-2,Moderada
2022,RA-389,2019,2,Fase 2,11,Masculino,Escola Pública,AMETISTA,7.184,8.0,8.9,7.5,6.428000000000003,3.5,2.0,5.0,,7.556,10.0,0,Em fase
2022,RA-390,2022,2,Fase 2,12,Feminino,Escola Pública,AGATA,6.776,7.4,8.8,6.3,6.615999999999991,4.7,4.0,5.3,,7.722,5.0,-1,Moderada
2022,RA-391,2022,2,Fase 2,12,Feminino,Escola Pública,AMETISTA,7.117,10.0,8.1,7.5,6.157999999999992,5.1,5.0,5.2,,8.056,5.0,-1,Moderada
2022,RA-392,2022,2,Fase 2,14,Masculino,Escola Pública,AGATA,6.418,9.5,8.8,5.6,3.324000000000007,4.8,3.7,5.8,,6.778,5.0,-2,Moderada
2022,RA-393,2018,2,Fase 2,16,Feminino,Escola Pública,QUARTZO,5.518,10.0,5.4,5.0,4.123999999999999,4.6,4.7,4.5,,6.778,2.5,-4,Severa
2022,RA-394,2022,2,Fase 2,11,Feminino,Escola Pública,AMETISTA,7.897,9.5,8.6,7.5,6.081999999999992,5.9,4.3,7.5,,8.444,10.0,0,Em fase
2022,RA-395,2018,2,Fase 2,11,Feminino,Escola Pública,AMETISTA,7.683,9.0,8.9,7.5,6.063999999999998,4.9,4.2,5.7,,8.333,10.0,0,Em fase
2022,RA-396,2022,2,Fase 2,12,Masculino,Escola Pública,AGATA,6.556,9.0,8.0,6.3,4.947999999999997,5.6,4.7,6.5,,6.556,5.0,-1,Moderada
2022,RA-397,2017,2,Fase 2,14,Feminino,Escola Pública,QUARTZO,5.852,9.0,5.7,6.9,6.286000000000005,2.8,3.3,2.3,,7.167,5.0,-2,Moderada
2022,RA-398,2022,2,Fase 2,10,Feminino,Escola Pública,AMETISTA,7.742,9.0,9.3,7.5,6.319999999999997,5.5,3.0,8.0,,7.5,10.0,0,Em fase
2022,RA-399,2022,2,Fase 2,12,Feminino,Escola Pública,AGATA,6.58,6.8,9.3,5.6,6.200000000000001,4.3,3.0,5.5,,7.5,5.0,-1,Moderada
2022,RA-400,2018,2,Fase 2,14,Masculino,Escola Pública,AGATA,6.042,9.0,8.5,5.0,6.132,1.7,1.2,2.2,,7.444,5.0,-2,Moderada
2022,RA-401,2021,2,Fase 2,12,Feminino,Escola Pública,AGATA,6.645,6.9,9.6,7.5,5.805999999999996,4.3,3.7,5.0,,6.722,5.0,-1,Moderada
2022,RA-402,2019,2,Fase 2,12,Feminino,Escola Pública,QUARTZO,5.261,9.0,3.7,5.0,5.766,3.0,4.3,1.7,,7.222,5.0,-1,Moderada
2022,RA-403,2020,2,Fase 2,12,Masculino,Escola Pública,AMETISTA,7.455,9.5,9.3,7.5,6.349999999999998,6.3,6.5,6.2,,7.5,5.0,-1,Moderada
2022,RA-404,2020,2,Fase 2,12,Feminino,Escola Pública,AGATA,6.658,9.0,7.3,7.5,5.992000000000006,5.3,4.0,6.5,,6.944,5.0,-1,Moderada
2022,RA-405,2016,2,Fase 2,13,Masculino,Escola Pública,QUARTZO,5.661,9.5,6.2,5.0,6.109999999999989,3.3,2.7,3.8,,6.0,5.0,-1,Moderada
2022,RA-406,2019,2,Fase 2,13,Feminino,Escola Pública,AMETISTA,7.496,9.5,9.5,7.5,6.094000000000008,6.6,5.4,7.8,,7.333,5.0,-1,Moderada
2022,RA-407,2022,2,Fase 2,13,Masculino,Escola Pública,AMETISTA,7.195,8.5,9.3,7.5,6.238000000000001,6.0,4.0,8.0,,7.056,5.0,-1,Moderada
2022,RA-408,2022,2,Fase 2,12,Feminino,Escola Pública,AGATA,6.725,8.0,9.7,7.5,6.083999999999996,3.3,1.0,5.5,,7.333,5.0,-1,Moderada
2022,RA-409,2022,2,Fase 2,11,Feminino,Escola Pública,TOPAZIO,8.15,7.9,9.7,7.5,6.100000000000003,7.8,6.0,9.5,,7.5,10.0,0,Em fase
2022,RA-410,2018,2,Fase 2,14,Masculino,Escola Pública,QUARTZO,5.675,7.4,6.5,6.3,6.161999999999992,2.0,2.0,2.0,,7.444,5.0,-2,Moderada
2022,RA-411,2019,2,Fase 2,12,Feminino,Escola Pública,AMETISTA,7.232,6.4,8.6,7.5,6.354000000000006,7.1,6.7,7.5,,7.833,5.0,-1,Moderada
2022,RA-412,2018,2,Fase 2,12,Feminino,Escola Pública,AMETISTA,7.556,8.5,9.0,7.5,6.404000000000005,7.3,6.5,8.2,,7.778,5.0,-1,Moderada
2022,RA-413,2022,2,Fase 2,12,Feminino,Escola Pública,AGATA,6.408,6.4,8.7,5.6,6.168000000000005,4.7,4.2,5.2,,7.056,5.0,-1,Moderada
2022,RA-414,2021,2,Fase 2,12,Feminino,Escola Pública,AMETISTA,7.284,8.0,9.3,7.5,6.605999999999987,5.9,5.7,6.2,,7.667,5.0,-1,Moderada
2022,RA-415,2019,2,Fase 2,11,Feminino,Escola Pública,AMETISTA,7.695,8.0,8.3,7.5,6.337999999999999,6.2,4.8,7.5,,8.056,10.0,0,Em fase
2022,RA-416,2018,2,Fase 2,12,Masculino,Rede Decisão,AMETISTA,7.913,9.5,9.3,8.8,6.385999999999994,7.2,6.7,7.7,,8.222,5.0,-1,Moderada
2022,RA-417,2022,2,Fase 2,13,Feminino,Escola Pública,TOPAZIO,8.428,10.0,10.0,7.5,6.668000000000012,8.0,6.0,10.0,,9.556,5.0,-1,Moderada
2022,RA-418,2020,2,Fase 2,10,Feminino,Rede Decisão,TOPAZIO,8.175,8.0,9.4,7.5,6.006000000000009,7.5,6.5,8.5,,8.222,10.0,0,Em fase
2022,RA-419,2019,2,Fase 2,12,Feminino,Rede Decisão,AMETISTA,7.359,7.5,9.2,5.6,6.512000000000011,6.9,5.3,8.5,,8.389,5.0,-1,Moderada
2022,RA-420,2019,2,Fase 2,11,Feminino,Rede Decisão,AMETISTA,7.461,9.5,9.0,5.6,6.509999999999998,4.5,1.3,7.7,,8.0,10.0,0,Em fase
2022,RA-421,2021,2,Fase 2,11,Masculino,Escola Pública,TOPAZIO,8.717,8.5,9.3,7.5,6.747999999999994,8.8,9.2,8.5,,9.111,10.0,0,Em fase
2022,RA-422,2022,2,Fase 2,12,Masculino,Escola Pública,AGATA,6.746,8.5,10.0,7.5,6.460000000000008,2.5,1.0,4.0,,7.5,5.0,-1,Moderada
2022,RA-423,2022,2,Fase 2,12,Feminino,Escola Pública,AGATA,6.647,8.4,9.6,7.5,6.436000000000002,2.3,0.5,4.0,,7.667,5.0,-1,Moderada
2022,RA-424,2022,2,Fase 2,12,Feminino,Escola Pública,AMETISTA,7.94,9.0,10.0,7.5,6.4559999999999995,7.5,10.0,5.0,,8.222,5.0,-1,Moderada
2022,RA-425,2022,2,Fase 2,12,Masculino,Escola Pública,TOPAZIO,8.117,9.0,10.0,7.5,6.670000000000007,9.0,9.0,9.0,,7.5,5.0,-1,Moderada
2022,RA-426,2022,2,Fase 2,14,Feminino,Escola Pública,AGATA,6.35,9.0,6.5,7.5,5.578000000000003,4.6,2.3,6.8,,7.111,5.0,-2,Moderada
2022,RA-427,2022,2,Fase 2,13,Masculino,Escola Pública,AGATA,6.245,8.0,8.5,7.5,6.394000000000002,2.5,3.0,2.0,,6.778,5.0,-1,Moderada
2022,RA-428,2022,2,Fase 2,13,Masculino,Escola Pública,AMETISTA,7.683,6.8,8.7,7.5,6.907999999999994,9.5,10.0,9.0,,7.111,5.0,-1,Moderada
2022,RA-429,2019,2,Fase 2,13,Masculino,Escola Pública,QUARTZO,5.811,10.0,5.3,7.5,6.387999999999998,2.7,2.8,2.5,,6.611,5.0,-1,Moderada
2022,RA-430,2022,2,Fase 2,13,Masculino,Escola Pública,AMETISTA,7.585,9.5,8.6,7.5,6.428000000000003,8.5,7.5,9.5,,6.611,5.0,-1,Moderada
2022,RA-431,2022,2,Fase 2,11,Masculino,Escola Pública,AMETISTA,7.175,9.0,8.1,7.5,6.494,4.5,5.0,4.0,,6.778,10.0,0,Em fase
2022,RA-432,2019,2,Fase 2,14,Feminino,Escola Pública,AGATA,6.34,10.0,6.8,5.0,6.378000000000004,5.1,5.7,4.5,,6.611,5.0,-2,Moderada
2022,RA-433,2022,2,Fase 2,12,Masculino,Escola Pública,QUARTZO,5.557,8.5,7.3,5.0,5.714000000000006,2.6,2.2,3.0,,5.778,5.0,-1,Moderada
2022,RA-434,2022,2,Fase 2,11,Masculino,Escola Pública,AMETISTA,7.403,9.0,8.1,7.5,6.373999999999995,5.7,4.8,6.5,,6.778,10.0,0,Em fase
2022,RA-435,2022,2,Fase 2,10,Feminino,Escola Pública,AGATA,6.599,7.9,6.2,7.5,5.901999999999994,4.7,3.7,5.7,,6.444,10.0,0,Em fase
2022,RA-436,2022,2,Fase 2,11,Masculino,Escola Pública,AGATA,6.687,9.5,8.1,7.5,6.4479999999999915,2.0,4.0,0.0,,6.611,10.0,0,Em fase
2022,RA-437,2022,2,Fase 2,13,Masculino,Escola Pública,AGATA,6.875,8.5,8.3,7.5,6.327999999999996,5.8,6.0,5.5,,6.611,5.0,-1,Moderada
2022,RA-438,2022,2,Fase 2,10,Masculino,Escola Pública,AMETISTA,7.764,8.0,8.7,7.5,6.3619999999999965,7.3,6.5,8.0,,6.889,10.0,0,Em fase
2022,RA-439,2022,2,Fase 2,12,Masculino,Escola Pública,QUARTZO,5.519,9.0,4.9,7.5,6.2900000000000045,2.3,3.2,1.3,,6.5,5.0,-1,Moderada
2022,RA-440,2022,2,Fase 2,11,Masculino,Escola Pública,AMETISTA,7.329,9.5,9.0,6.9,6.2239999999999895,5.5,6.0,5.0,,5.833,10.0,0,Em fase
2022,RA-441,2019,2,Fase 2,11,Feminino,Escola Pública,TOPAZIO,8.188,9.0,7.9,7.5,6.914000000000007,8.0,8.0,8.0,,8.333,10.0,0,Em fase
2022,RA-442,2022,2,Fase 2,11,Feminino,Escola Pública,TOPAZIO,8.226,10.0,8.2,7.5,6.916000000000011,7.5,9.0,6.0,,8.222,10.0,0,Em fase
2022,RA-443,2019,2,Fase 2,13,Feminino,Escola Pública,AMETISTA,7.482,9.0,9.1,7.5,6.920000000000002,5.6,8.0,3.2,,8.5,5.0,-1,Moderada
2022,RA-444,2018,2,Fase 2,11,Masculino,Escola Pública,AGATA,6.665,9.0,7.2,5.0,6.493999999999991,3.1,1.5,4.7,,7.778,10.0,0,Em fase
2022,RA-445,2022,2,Fase 2,12,Masculino,Escola Pública,AGATA,6.924,9.0,9.4,7.5,6.340000000000003,3.8,0.0,7.5,,7.5,5.0,-1,Moderada
2022,RA-446,2018,2,Fase 2,13,Feminino,Escola Pública,AMETISTA,7.367,9.5,8.9,5.0,6.791999999999998,6.9,6.3,7.5,,7.889,5.0,-1,Moderada
2022,RA-447,2022,2,Fase 2,10,Feminino,Escola Pública,QUARTZO,5.607,0.0,7.0,7.5,6.457999999999995,3.5,7.0,0.0,,5.556,10.0,0,Em fase
2022,RA-448,2022,2,Fase 2,11,Feminino,Escola Pública,AMETISTA,7.972,9.0,9.7,7.5,6.597999999999997,5.5,5.0,6.0,,8.111,10.0,0,Em fase
2022,RA-449,2022,2,Fase 2,12,Feminino,Escola Pública,AGATA,6.143,0.0,6.0,7.5,6.7079999999999895,7.0,6.0,8.0,,8.111,5.0,-1,Moderada
2022,RA-450,2021,2,Fase 2,13,Masculino,Escola Pública,AMETISTA,7.843,10.0,9.1,7.5,6.507999999999994,7.5,6.8,8.2,,8.111,5.0,-1,Moderada
2022,RA-451,2019,2,Fase 2,13,Feminino,Escola Pública,AGATA,6.434,9.0,6.0,6.3,6.062000000000003,6.1,3.1,9.2,,6.889,5.0,-1,Moderada
2022,RA-452,2021,2,Fase 2,13,Feminino,Escola Pública,AGATA,6.287,9.0,5.6,7.5,6.235999999999997,4.8,5.0,4.5,,7.167,5.0,-1,Moderada
2022,RA-453,2022,2,Fase 2,13,Feminino,Escola Pública,AMETISTA,7.845,9.0,8.7,7.5,6.393999999999993,8.8,8.0,9.5,,7.778,5.0,-1,Moderada
2022,RA-454,2018,2,Fase 2,14,Masculino,Escola Pública,QUARTZO,5.561,9.5,8.6,5.0,3.4220000000000006,2.3,0.0,4.7,,5.444,5.0,-2,Moderada
2022,RA-455,2022,2,Fase 2,12,Feminino,Escola Pública,AGATA,6.876,7.0,7.9,7.5,6.304000000000007,6.3,6.0,6.5,,7.278,5.0,-1,Moderada
2022,RA-456,2022,2,Fase 2,12,Feminino,Escola Pública,AMETISTA,7.193,6.4,8.2,6.3,6.451999999999991,7.3,6.0,8.7,,8.389,5.0,-1,Moderada
2022,RA-457,2022,2,Fase 2,12,Feminino,Escola Pública,AMETISTA,7.68,8.0,8.8,7.5,6.365999999999987,8.5,7.0,10.0,,7.667,5.0,-1,Moderada
2022,RA-458,2019,2,Fase 2,13,Masculino,Escola Pública,AGATA,6.512,8.0,7.7,7.5,6.353999999999997,5.6,4.7,6.5,,5.833,5.0,-1,Moderada
2022,RA-459,2019,2,Fase 2,12,Masculino,Escola Pública,AMETISTA,7.28,7.0,9.1,8.1,5.455999999999994,7.3,5.3,9.2,,7.222,5.0,-1,Moderada
2022,RA-460,2022,2,Fase 2,12,Masculino,Escola Pública,QUARTZO,5.711,6.8,8.1,7.5,4.897999999999989,3.3,0.5,6.0,,5.056,5.0,-1,Moderada
2022,RA-461,2018,2,Fase 2,12,Feminino,Escola Pública,QUARTZO,5.451,0.0,6.7,7.5,6.565999999999992,3.8,1.5,6.2,,7.222,5.0,-1,Moderada
2022,RA-462,2022,2,Fase 2,14,Masculino,Escola Pública,AGATA,6.626,10.0,8.5,7.5,6.004000000000005,3.6,2.0,5.2,,6.778,5.0,-2,Moderada
2022,RA-463,2020,2,Fase 2,12,Feminino,Escola Pública,AGATA,6.41,10.0,7.8,7.5,6.221999999999994,2.5,2.0,3.0,,7.389,5.0,-1,Moderada
2022,RA-464,2022,2,Fase 2,13,Feminino,Escola Pública,AGATA,6.745,7.5,8.0,7.5,6.405999999999992,4.8,2.7,7.0,,7.722,5.0,-1,Moderada
2022,RA-465,2019,2,Fase 2,11,Masculino,Escola Pública,AMETISTA,8.012,8.0,7.9,7.5,6.331999999999995,7.8,9.3,6.3,,8.444,10.0,0,Em fase
2022,RA-466,2022,2,Fase 2,13,Masculino,Escola Pública,AGATA,6.826,8.5,9.7,7.5,6.147999999999998,3.3,0.5,6.0,,7.556,5.0,-1,Moderada
2022,RA-467,2022,2,Fase 2,13,Feminino,Escola Pública,AGATA,6.38,5.8,8.4,5.0,5.977999999999994,5.5,5.0,6.0,,7.111,5.0,-1,Moderada
2022,RA-468,2022,2,Fase 2,13,Masculino,Escola Pública,AGATA,6.313,9.5,6.7,7.5,6.085999999999991,4.1,4.5,3.7,,6.722,5.0,-1,Moderada
2022,RA-469,2022,2,Fase 2,11,Feminino,Escola Pública,AMETISTA,7.624,9.0,9.6,5.0,5.973999999999986,5.7,6.2,5.2,,7.833,10.0,0,Em fase
2022,RA-470,2019,2,Fase 2,13,Feminino,Escola Pública,AMETISTA,7.378,8.0,9.7,7.5,6.280000000000001,6.3,5.3,7.3,,7.5,5.0,-1,Moderada
2022,RA-471,2020,2,Fase 2,13,Feminino,Escola Pública,AGATA,6.535,3.5,8.5,5.0,6.137999999999995,6.3,5.7,6.8,,8.056,5.0,-1,Moderada
2022,RA-472,2022,2,Fase 2,12,Feminino,Escola Pública,QUARTZO,5.93,9.0,7.0,7.5,5.687999999999995,2.0,1.8,2.2,,7.056,5.0,-1,Moderada
2022,RA-473,2019,2,Fase 2,12,Masculino,Escola Pública,QUARTZO,5.915,8.0,6.1,7.5,6.071999999999997,4.3,4.5,4.0,,5.889,5.0,-1,Moderada
2022,RA-474,2019,2,Fase 2,13,Masculino,Escola Pública,AGATA,6.446,9.5,9.1,7.5,6.2599999999999945,3.0,1.3,4.7,,6.0,5.0,-1,Moderada
2022,RA-475,2022,2,Fase 2,12,Feminino,Escola Pública,AMETISTA,7.199,8.5,9.2,7.5,5.655999999999999,5.8,3.3,8.3,,7.667,5.0,-1,Moderada
2022,RA-476,2019,2,Fase 2,12,Feminino,Escola Pública,AGATA,6.931,9.0,9.3,4.4,6.197999999999988,5.5,5.0,6.0,,7.556,5.0,-1,Moderada
2022,RA-477,2022,2,Fase 2,13,Masculino,Escola Pública,QUARTZO,3.633,0.0,5.0,5.6,5.329999999999999,0.7,0.3,1.0,,4.5,5.0,-1,Moderada
2022,RA-478,2019,2,Fase 2,12,Feminino,Escola Pública,AGATA,6.709,8.5,9.1,5.6,5.877999999999997,4.9,3.8,6.0,,7.056,5.0,-1,Moderada
2022,RA-479,2020,1,Fase 1,10,Masculino,Rede Decisão,TOPAZIO,8.465,8.0,9.2,7.5,7.149999999999999,9.8,10.0,9.7,,9.5,5.0,-1,Moderada
2022,RA-480,2021,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.502,9.0,8.8,7.5,6.431999999999984,6.3,6.8,5.7,,8.444,5.0,-1,Moderada
2022,RA-481,2021,1,Fase 1,9,Masculino,Escola Pública,AMETISTA,7.21,9.0,8.0,7.5,5.422000000000002,5.2,5.7,4.7,,6.889,10.0,0,Em fase
2022,RA-482,2021,1,Fase 1,11,Masculino,Escola Pública,AGATA,6.866,10.0,7.9,7.5,5.693999999999999,5.5,4.3,6.7,,6.833,5.0,-1,Moderada
2022,RA-483,2019,1,Fase 1,11,Feminino,Escola Pública,QUARTZO,5.263,9.0,4.8,5.0,5.564,2.4,2.0,2.8,,6.833,5.0,-1,Moderada
2022,RA-484,2022,1,Fase 1,11,Masculino,Escola Pública,AGATA,6.71,9.5,8.7,5.0,4.421999999999997,6.5,8.0,5.0,,6.389,5.0,-1,Moderada
2022,RA-485,2020,1,Fase 1,10,Masculino,Escola Pública,QUARTZO,4.742,9.5,4.0,7.5,4.131999999999998,1.2,1.0,1.3,,5.444,5.0,-1,Moderada
2022,RA-486,2020,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.621,10.0,9.9,7.5,4.866000000000001,7.3,6.7,7.8,,7.222,5.0,-1,Moderada
2022,RA-487,2019,1,Fase 1,10,Feminino,Rede Decisão,TOPAZIO,8.417,7.5,9.7,7.5,6.9040000000000035,9.6,9.7,9.5,,9.333,5.0,-1,Moderada
2022,RA-488,2022,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.413,8.5,8.8,7.5,5.485999999999995,7.3,6.0,8.5,,7.722,5.0,-1,Moderada
2022,RA-489,2022,1,Fase 1,9,Feminino,Escola Pública,QUARTZO,5.853,9.0,7.2,7.5,4.630000000000001,0.0,0.0,0.0,,6.5,10.0,0,Em fase
2022,RA-490,2022,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.576,7.9,8.2,7.5,6.116000000000001,7.7,6.0,9.3,,8.722,5.0,-1,Moderada
2022,RA-491,2022,1,Fase 1,11,Masculino,Escola Pública,AMETISTA,7.461,7.5,9.7,7.5,5.766,7.0,6.0,8.0,,7.722,5.0,-1,Moderada
2022,RA-492,2022,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.678,10.0,8.8,7.5,5.924000000000005,7.1,8.2,6.0,,8.278,5.0,-1,Moderada
2022,RA-493,2020,1,Fase 1,9,Feminino,Escola Pública,TOPAZIO,8.306,10.0,9.4,7.5,5.803999999999991,7.2,7.3,7.0,,8.278,10.0,0,Em fase
2022,RA-494,2022,1,Fase 1,11,Feminino,Escola Pública,AGATA,6.407,6.4,8.3,5.0,5.581999999999994,5.8,6.3,5.2,,6.944,5.0,-1,Moderada
2022,RA-495,2022,1,Fase 1,11,Masculino,Escola Pública,AMETISTA,7.857,9.0,8.9,7.5,6.357999999999997,8.4,8.0,8.8,,8.056,5.0,-1,Moderada
2022,RA-496,2018,1,Fase 1,11,Masculino,Escola Pública,AGATA,6.683,8.5,6.8,7.5,5.717999999999996,5.7,5.8,5.5,,7.556,5.0,-1,Moderada
2022,RA-497,2016,1,Fase 1,13,Feminino,Rede Decisão,AGATA,6.323,6.9,9.2,5.0,6.064000000000007,5.1,4.2,6.0,,5.833,5.0,-2,Moderada
2022,RA-498,2018,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.7,8.5,8.8,7.5,5.687999999999986,8.8,8.0,9.5,,7.556,5.0,-1,Moderada
2022,RA-499,2020,1,Fase 1,10,Masculino,Escola Pública,AMETISTA,7.826,8.5,10.0,7.5,5.971999999999991,8.2,8.2,8.2,,7.444,5.0,-1,Moderada
2022,RA-500,2020,1,Fase 1,10,Feminino,Escola Pública,TOPAZIO,8.232,9.0,10.0,7.5,6.041999999999987,9.5,9.5,9.5,,7.889,5.0,-1,Moderada
2022,RA-501,2021,1,Fase 1,9,Masculino,Escola Pública,AMETISTA,7.794,8.5,8.8,7.5,6.073999999999993,6.8,8.0,5.7,,7.333,10.0,0,Em fase
2022,RA-502,2021,1,Fase 1,8,Feminino,Rede Decisão,TOPAZIO,8.287,9.5,9.7,7.5,6.114000000000006,7.4,6.7,8.2,,7.778,10.0,1,Em fase
2022,RA-503,2020,1,Fase 1,10,Masculino,Escola Pública,AMETISTA,7.95,8.5,10.0,7.5,5.9000000000000075,8.8,8.7,9.0,,7.5,5.0,-1,Moderada
2022,RA-504,2021,1,Fase 1,9,Feminino,Escola Pública,TOPAZIO,8.072,8.5,8.9,7.5,5.807999999999982,8.0,7.8,8.2,,7.556,10.0,0,Em fase
2022,RA-505,2019,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.591,9.5,8.0,7.5,5.997999999999992,8.4,8.2,8.7,,7.556,5.0,-1,Moderada
2022,RA-506,2020,1,Fase 1,12,Masculino,Escola Pública,AMETISTA,7.132,9.5,7.3,7.5,5.763999999999996,7.2,8.3,6.0,,7.278,5.0,-2,Moderada
2022,RA-507,2021,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.653,8.5,10.0,7.5,6.285999999999996,7.4,7.3,7.5,,7.222,5.0,-1,Moderada
2022,RA-508,2022,1,Fase 1,10,Masculino,Escola Pública,AGATA,6.575,8.0,7.4,7.5,6.337999999999999,4.5,0.0,9.0,,7.556,5.0,-1,Moderada
2022,RA-509,2018,1,Fase 1,12,Feminino,Escola Pública,AMETISTA,7.808,9.0,8.2,7.5,6.113999999999997,9.2,9.3,9.0,,7.833,5.0,-2,Moderada
2022,RA-510,2022,1,Fase 1,12,Masculino,Escola Pública,AMETISTA,7.336,8.0,9.3,7.5,5.948000000000002,7.1,5.8,8.3,,7.056,5.0,-2,Moderada
2022,RA-511,2022,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.094,8.0,10.0,7.5,5.728,5.3,2.0,8.5,,7.056,5.0,-1,Moderada
2022,RA-512,2022,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.365,9.0,9.3,7.5,5.705999999999989,6.2,5.3,7.0,,7.722,5.0,-1,Moderada
2022,RA-513,2021,1,Fase 1,9,Masculino,Escola Pública,TOPAZIO,8.229,9.0,9.6,5.6,6.333999999999991,8.3,8.2,8.5,,7.778,10.0,0,Em fase
2022,RA-514,2022,1,Fase 1,9,Feminino,Escola Pública,AMETISTA,7.039,8.0,9.7,7.5,4.111999999999991,4.8,2.0,7.5,,5.889,10.0,0,Em fase
2022,RA-515,2022,1,Fase 1,12,Masculino,Escola Pública,AGATA,6.582,8.0,6.3,7.5,6.0080000000000044,5.8,8.5,3.2,,7.556,5.0,-2,Moderada
2022,RA-516,2019,1,Fase 1,9,Masculino,Rede Decisão,TOPAZIO,8.903,10.0,9.7,7.5,6.2180000000000035,9.9,10.0,9.8,,8.056,10.0,0,Em fase
2022,RA-517,2017,1,Fase 1,12,Feminino,Escola Pública,AMETISTA,7.604,6.9,9.5,7.5,6.573999999999991,7.7,7.8,7.5,,7.833,5.0,-2,Moderada
2022,RA-518,2022,1,Fase 1,10,Masculino,Escola Pública,AMETISTA,7.661,9.0,9.4,7.5,6.309999999999993,7.5,6.0,9.0,,7.5,5.0,-1,Moderada
2022,RA-519,2022,1,Fase 1,9,Masculino,Escola Pública,AMETISTA,8.0,7.4,9.6,7.5,6.234000000000002,7.5,7.0,8.0,,7.333,10.0,0,Em fase
2022,RA-520,2022,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.035,10.0,6.8,7.5,6.0939999999999905,6.8,5.0,8.5,,7.278,5.0,-1,Moderada
2022,RA-521,2022,1,Fase 1,9,Masculino,Escola Pública,AMETISTA,7.725,9.0,10.0,5.0,6.249999999999991,6.0,5.0,7.0,,7.5,10.0,0,Em fase
2022,RA-522,2021,1,Fase 1,9,Masculino,Escola Pública,TOPAZIO,8.306,9.5,9.1,7.5,6.525999999999987,7.5,7.0,8.0,,8.167,10.0,0,Em fase
2022,RA-523,2022,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.591,10.0,9.5,7.5,6.298000000000004,6.5,5.0,8.0,,7.556,5.0,-1,Moderada
2022,RA-524,2019,1,Fase 1,11,Masculino,Escola Pública,AGATA,6.947,0.0,9.4,5.0,6.357999999999997,9.1,9.0,9.2,,8.056,5.0,-1,Moderada
2022,RA-525,2021,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,8.013,9.0,9.3,7.5,6.495999999999995,8.6,8.3,8.8,,8.167,5.0,-1,Moderada
2022,RA-526,2022,1,Fase 1,12,Masculino,Escola Pública,TOPAZIO,8.079,10.0,9.9,7.5,6.156000000000006,8.0,7.7,8.3,,8.167,5.0,-2,Moderada
2022,RA-527,2022,1,Fase 1,9,Feminino,Escola Pública,AMETISTA,8.025,8.5,10.0,7.5,6.25,6.5,5.0,8.0,,7.5,10.0,0,Em fase
2022,RA-528,2021,1,Fase 1,11,Masculino,Escola Pública,QUARTZO,5.335,0.0,6.2,7.5,6.562000000000001,4.0,5.3,2.7,,6.944,5.0,-1,Moderada
2022,RA-529,2020,1,Fase 1,12,Masculino,Escola Pública,AGATA,6.51,8.5,8.9,5.0,5.287999999999995,5.2,3.3,7.0,,6.556,5.0,-2,Moderada
2022,RA-530,2019,1,Fase 1,10,Masculino,Escola Pública,TOPAZIO,8.338,10.0,9.0,7.5,6.967999999999996,8.9,9.0,8.8,,9.056,5.0,-1,Moderada
2022,RA-531,2022,1,Fase 1,10,Masculino,Escola Pública,AMETISTA,8.057,9.5,9.8,7.5,7.035999999999998,7.8,8.7,7.0,,8.167,5.0,-1,Moderada
